kda,assists,deaths,denies,game_mode,gpm,hero_damage,hero_id,kills,last_hits,leaver_status,level,match_id,player_slot,steam_id,total_gold,tower_damage,win,xpm
,8,9,10,3,431,13631,19,5,140,1,19,4204813749,1,313352773,16665,532,0,429
,12,7,14,3,544,19352,9,9,268,1,22,4204813749,2,214150763,21034,188,0,568
,10,8,2,3,540,17465,110,4,145,1,21,4204813749,3,218598994,20880,0,0,502
,10,8,4,3,455,19423,26,7,84,1,21,4204813749,4,176195646,17593,0,0,485
,21,6,1,3,361,14721,112,5,62,0,20,4204813749,128,,13958,201,1,440
,8,6,34,3,654,33701,4,14,338,0,25,4204813749,129,142589406,25288,6250,1,728
,16,5,6,3,623,22047,114,6,342,0,24,4204813749,130,231622898,24089,3031,1,677
,20,8,4,3,396,14687,121,6,97,0,20,4204813749,131,176216759,15312,869,1,459
,14,2,16,3,503,28491,63,11,217,0,25,4204813749,132,285989226,19449,5046,1,852
,8,6,1,3,203,15850,110,1,26,0,11,4205519846,0,252244084,4790,0,0,262
,0,9,0,3,305,7322,2,6,60,0,11,4205519846,1,125393316,7198,0,0,265
,6,6,5,3,330,15711,99,1,90,0,14,4205519846,2,227485051,7788,297,0,410
,5,4,4,3,346,7122,18,1,139,0,14,4205519846,3,254710104,8165,794,0,405
,6,3,0,3,299,11617,112,1,45,0,13,4205519846,4,,7056,0,0,346
,6,0,17,3,613,17245,36,10,181,0,16,4205519846,128,104401209,14466,1967,1,531
,15,4,2,3,383,8582,64,5,42,0,14,4205519846,129,144757646,9038,455,1,422
,9,3,16,3,529,18675,114,13,113,0,17,4205519846,130,138522697,12484,960,1,561
,7,3,7,3,777,6389,82,0,341,0,23,4205519846,131,130083590,18337,8016,1,1019
,10,2,0,3,308,7564,69,0,40,0,14,4205519846,132,339517940,7268,20,1,377
,2,0,5,3,619,9679,109,8,238,0,18,4205473808,0,339517940,17724,9790,1,530
,13,1,29,3,511,13443,106,2,255,0,20,4205473808,1,142139318,14631,1577,1,636
,15,7,0,3,379,9962,86,5,78,0,17,4205473808,2,144757646,10852,425,1,463
,15,5,3,3,321,7684,85,2,50,0,16,4205473808,3,188257367,9191,695,1,419
,11,6,9,3,572,26770,70,13,141,0,20,4205473808,4,302715521,16378,4183,1,642
,4,11,13,3,416,14915,114,3,165,0,17,4205473808,128,104401209,11911,1080,0,453
,5,7,1,3,238,9335,3,7,14,0,11,4205473808,129,227485051,6814,158,0,231
,8,6,15,3,341,7417,19,1,134,0,16,4205473808,130,252244084,9763,782,0,419
,6,2,4,3,373,8852,7,3,117,0,16,4205473808,131,197737818,10680,52,0,411
,0,4,16,3,525,10437,61,3,235,0,21,4205473808,132,130083590,15032,3066,0,689
,13,6,2,3,458,18326,2,13,168,0,22,4205396959,0,179655918,17800,2111,1,557
,17,4,5,3,564,26805,36,7,274,0,25,4205396959,1,108984801,21920,4572,1,726
,20,4,1,3,444,14534,27,3,131,0,20,4205396959,2,136444495,17256,5244,1,465
,18,8,0,3,291,5031,32,4,40,0,20,4205396959,3,130567395,11310,23,1,462
,18,7,14,3,594,24656,114,13,249,0,25,4205396959,4,227994574,23086,6033,1,735
,10,8,7,3,520,25846,17,10,249,0,24,4205396959,128,138521777,20210,353,0,645
,13,6,21,3,456,20345,63,8,196,0,23,4205396959,129,252244084,17723,2116,0,610
,19,13,2,3,203,8426,3,0,7,0,17,4205396959,130,106536719,7889,0,0,337
,14,8,2,3,394,12408,121,5,97,0,19,4205396959,131,250475445,15313,70,0,421
,11,6,9,3,417,15792,9,6,218,0,20,4205396959,132,285989226,16207,1298,0,470
,11,7,10,3,282,9916,56,1,64,0,13,4205294905,0,339821783,6706,0,0,335
,8,6,5,3,330,14042,22,3,68,0,14,4205294905,1,113300140,7848,0,0,405
,6,3,24,3,458,12013,97,6,129,0,17,4205294905,2,400603826,10892,127,0,533
,4,9,14,3,369,11167,70,5,90,0,13,4205294905,3,302715521,8776,0,0,356
,9,8,0,3,230,7213,112,2,24,0,10,4205294905,4,161656590,5470,9,0,244
,17,7,11,3,330,8592,68,2,16,0,12,4205294905,128,164682850,7848,551,1,293
,10,2,11,3,571,22980,92,12,91,0,18,4205294905,129,372595310,13580,5711,1,632
,6,6,3,3,348,8735,119,5,28,0,13,4205294905,130,252244084,8276,585,1,372
,13,3,23,3,593,14145,36,9,136,0,19,4205294905,131,300190297,14103,1840,1,703
,10,3,2,3,513,8381,77,5,103,0,16,4205294905,132,140861401,12200,11372,1,488
,11,3,24,3,626,46417,70,21,161,0,25,4205226839,0,175852704,21200,3369,1,846
,13,4,17,3,666,32706,19,18,201,0,24,4205226839,1,248941611,22555,12081,1,763
,26,6,1,3,319,12212,79,2,50,0,18,4205226839,2,89423756,10803,1758,1,435
,23,6,3,3,405,12028,96,5,104,0,20,4205226839,3,123713294,13716,2097,1,539
,25,5,13,3,540,26688,110,7,134,0,21,4205226839,4,135384059,18288,315,1,551
,14,11,21,3,391,14246,23,4,148,0,20,4205226839,128,400603826,13241,213,0,538
,7,14,1,3,228,9630,14,3,18,0,14,4205226839,129,139759648,7721,0,0,264
,8,9,9,3,376,25392,63,9,89,0,22,4205226839,130,252244084,12733,685,0,636
,6,15,0,3,236,9457,112,2,31,0,13,4205226839,131,339821783,7992,0,0,228
,14,6,16,3,446,21004,54,6,163,0,20,4205226839,132,,15104,386,0,532
,9,6,20,3,555,20316,36,7,316,0,25,4205587458,0,400603826,22052,604,0,708
,14,7,16,3,467,19898,4,8,248,0,22,4205587458,1,136427601,18555,393,0,556
,9,9,1,3,488,26528,2,14,214,0,24,4205587458,2,140861401,19389,212,0,656
,16,12,1,3,271,11990,79,1,86,1,20,4205587458,3,835676420,10767,113,0,446
,18,13,2,3,257,16692,21,2,60,0,19,4205587458,4,254112481,10211,512,0,388
,18,7,0,3,296,13926,7,5,46,0,18,4205587458,128,,11761,106,1,380
,12,6,9,3,554,15454,6,5,311,0,25,4205587458,129,302425972,22012,6619,1,677
,21,7,10,3,496,21109,63,11,225,0,25,4205587458,130,422089909,19707,2620,1,704
,19,4,8,3,574,47138,45,19,188,0,25,4205587458,131,,22806,4477,1,742
,15,8,0,3,354,13224,112,5,53,0,21,4205587458,132,310699939,14065,96,1,496
,16,4,27,3,541,16137,114,8,133,0,20,4205052744,0,150222337,14760,3937,1,641
,17,3,2,3,392,12136,79,6,34,0,19,4205052744,1,176047313,10695,222,1,586
,19,9,35,3,576,11582,33,5,132,0,16,4205052744,2,,15715,10053,1,459
,12,4,2,3,494,18213,32,17,43,0,20,4205052744,3,171337923,13477,326,1,628
,14,5,27,3,583,15644,36,8,145,0,19,4205052744,4,151714670,15906,3478,1,609
,9,11,2,3,366,11082,17,3,130,0,16,4205052744,128,135596324,9985,0,0,421
,7,8,7,3,534,12819,1,10,193,0,20,4205052744,129,302425972,14569,1568,0,655
,4,7,0,3,298,7135,2,5,60,0,15,4205052744,130,,8130,41,0,389
,6,6,3,3,414,8734,7,5,101,0,19,4205052744,131,172523269,11295,0,0,596
,15,13,0,3,328,11639,121,1,63,0,14,4205052744,132,138154666,8948,0,0,331
,12,3,20,22,686,23446,4,14,177,0,21,4203687123,0,370257066,18076,8730,1,730
,16,4,5,22,461,13966,110,7,72,0,17,4203687123,1,137878566,12147,172,1,494
,20,9,2,22,290,3709,85,2,17,0,13,4203687123,2,858925382,7641,90,1,329
,7,1,16,22,735,22385,95,13,225,0,22,4203687123,3,302425972,19367,11556,1,780
,15,3,17,22,526,8155,97,5,157,0,17,4203687123,4,230642362,13860,478,1,521
,8,7,2,22,396,17948,112,7,48,0,17,4203687123,128,152231183,10434,0,0,484
,8,7,0,22,466,6934,73,1,132,0,14,4203687123,129,,12279,0,0,367
,4,13,12,22,282,5509,8,2,90,1,12,4203687123,130,,7430,0,0,262
,12,4,9,22,319,12899,9,2,78,0,16,4203687123,131,264625472,8405,0,0,450
,11,10,0,22,265,8080,84,3,15,0,13,4203687123,132,101361352,6982,0,0,295
,9,3,5,22,407,5602,121,3,48,0,13,4203641206,0,137878566,8160,425,1,421
,14,8,1,22,261,2208,85,1,9,0,9,4203641206,1,858925382,5233,349,1,225
,11,1,6,22,544,7168,92,3,114,0,15,4203641206,2,370257066,10907,6636,1,563
,9,3,25,22,449,10699,19,6,75,0,13,4203641206,3,230642362,9002,927,1,426
,3,1,15,22,608,5490,77,7,155,0,16,4203641206,4,302425972,12190,4988,1,614
,6,5,3,22,358,3278,6,1,93,0,13,4203641206,128,126895015,7177,807,0,434
,9,3,0,22,320,15881,22,5,41,0,13,4203641206,129,104206045,6416,0,0,421
,7,2,4,22,390,9353,63,6,80,0,13,4203641206,130,136704426,7819,0,0,434
,7,6,5,22,388,9156,25,2,118,0,13,4203641206,131,,7779,0,0,382
,8,5,2,22,209,5006,5,2,18,0,9,4203641206,132,152231183,4190,0,0,216
,11,5,8,22,230,4818,91,0,45,0,22,4203416309,0,137878566,8483,580,1,563
,4,3,22,22,733,22479,72,9,445,0,22,4203416309,1,302425972,27035,7382,1,590
,9,4,0,22,264,3298,121,0,45,0,14,4203416309,2,138665353,9737,211,1,251
,5,3,23,22,534,18172,59,8,246,0,23,4203416309,3,858925382,19695,7424,1,620
,6,1,25,22,560,13009,70,8,269,0,23,4203416309,4,230642362,20654,887,1,658
,4,3,4,22,541,14999,46,3,316,0,20,4203416309,128,176474890,19953,1769,0,495
,7,6,11,22,306,12073,19,5,64,0,17,4203416309,129,372022646,11286,1271,0,374
,3,5,7,22,594,16460,109,5,332,0,21,4203416309,130,,21908,7401,0,530
,11,3,8,22,407,11279,112,2,126,0,18,4203416309,131,,15011,87,0,413
,8,9,4,22,233,1947,83,1,29,0,12,4203416309,132,142075333,8593,24,0,198
,8,9,1,3,320,9760,112,2,43,0,15,4205270910,0,359582694,9626,160,1,338
,5,2,3,3,758,28005,61,18,290,0,25,4205270910,1,241168713,22803,7044,1,965
,11,6,10,3,370,15439,104,2,107,0,17,4205270910,2,333082229,11130,1244,1,433
,10,4,1,3,347,24829,22,6,72,0,17,4205270910,3,440965121,10438,391,1,430
,6,2,1,3,482,10333,70,7,154,0,19,4205270910,4,200206302,14500,2320,1,531
,10,9,0,3,283,12153,121,5,86,0,14,4205270910,128,184289889,8513,0,0,332
,12,7,5,3,216,8123,37,1,28,0,13,4205270910,129,,6498,83,0,268
,4,5,11,3,473,16295,78,6,239,0,18,4205270910,130,289877568,14229,21,0,511
,12,5,9,3,346,17747,9,3,116,0,19,4205270910,131,127828061,10408,286,0,526
,7,9,10,3,431,13740,12,5,200,0,16,4205270910,132,149113938,12965,1059,0,399
,16,3,20,3,487,17672,96,6,213,0,22,4205184295,0,170700723,18952,2624,1,562
,21,4,0,3,403,13122,121,4,84,0,19,4205184295,1,142672002,15683,121,1,413
,12,6,7,3,458,20423,70,3,169,0,21,4205184295,2,176541563,17823,5165,1,501
,20,10,3,3,384,12193,27,1,118,0,20,4205184295,3,,14944,8761,1,451
,7,7,15,3,561,27041,36,13,212,0,24,4205184295,4,,21832,4339,1,645
,17,5,0,3,341,11893,7,3,116,0,19,4205184295,128,235824843,13270,0,0,433
,6,4,4,3,391,9936,56,1,220,0,20,4205184295,129,191282908,15216,747,0,461
,14,5,3,3,528,27907,106,7,256,0,23,4205184295,130,149113938,20548,1330,0,603
,7,4,6,3,463,28206,19,16,180,0,21,4205184295,131,,18018,1404,0,509
,13,10,4,3,355,8849,84,3,94,0,19,4205184295,132,129717996,13815,163,0,424
,34,11,2,3,378,23102,14,8,73,0,24,4205092786,0,,16146,804,1,585
,16,7,21,3,612,36729,114,15,330,0,25,4205092786,1,142097177,26142,4222,1,673
,19,10,14,3,597,38327,25,22,266,0,25,4205092786,2,900222376,25501,3993,1,721
,22,6,1,3,459,20627,77,4,248,0,22,4205092786,3,861227861,19606,9288,1,501
,28,9,3,3,359,17432,86,6,87,0,24,4205092786,4,136187546,15335,477,1,581
,13,14,1,3,487,29302,106,10,198,0,25,4205092786,128,197888290,20803,293,0,670
,13,12,10,3,523,25865,19,11,227,0,24,4205092786,129,149113938,22340,2266,0,609
,18,12,7,3,581,41772,63,11,272,0,25,4205092786,130,100598959,24818,1583,0,917
,21,8,1,3,440,19596,112,5,93,0,24,4205092786,131,179655918,18795,12,0,579
,24,11,0,3,351,19210,88,5,30,0,22,4205092786,132,,14993,0,0,515
,3,10,17,3,831,57418,82,22,480,0,25,4204431121,0,,43392,8409,1,1041
,10,12,1,3,409,40581,40,1,195,0,20,4204431121,1,880039844,21356,793,1,345
,3,12,11,3,498,13741,7,4,274,0,25,4204431121,2,149113938,26003,0,1,560
,5,17,6,3,424,17543,64,3,191,0,24,4204431121,3,137113083,22139,847,1,471
,8,5,15,3,602,26431,109,3,504,0,25,4204431121,4,162421742,31434,8106,1,519
,19,7,14,3,574,34867,63,11,375,0,25,4204431121,128,226970233,29972,5955,0,738
,20,8,5,3,383,15220,3,6,140,0,25,4204431121,129,438045923,19998,609,0,609
,31,5,2,3,472,43064,110,9,109,0,25,4204431121,130,,24646,158,0,624
,10,6,10,3,686,41293,4,14,475,0,25,4204431121,131,,35820,9767,0,709
,17,7,5,3,517,38291,2,16,311,0,25,4204431121,132,127692643,26996,486,0,638
,10,2,2,3,541,16814,25,11,142,0,21,4204403521,0,,15391,5707,1,650
,11,3,18,3,611,18940,4,13,216,0,21,4204403521,1,144266633,17382,4045,1,675
,18,6,2,3,435,9481,2,5,144,0,17,4204403521,2,91920904,12375,1053,1,491
,25,1,3,3,387,9401,121,4,29,0,18,4204403521,3,124821187,11010,1016,1,529
,14,5,11,3,389,11169,27,4,61,0,19,4204403521,4,137496334,11067,4749,1,541
,8,8,6,3,363,15641,106,2,136,0,18,4204403521,128,149113938,10327,0,0,504
,3,8,9,3,390,11133,120,5,135,0,16,4204403521,129,300087765,11095,593,0,424
,3,7,1,3,254,6416,26,5,32,0,14,4204403521,130,314550645,7226,67,0,318
,6,6,2,3,257,6474,96,0,114,0,13,4204403521,131,178011675,7311,0,0,277
,4,8,9,3,426,10677,114,5,167,0,18,4204403521,132,289435086,12119,0,0,508
,29,11,0,3,332,10653,91,6,114,0,25,4205316983,0,136980762,15764,207,1,622
,16,8,12,3,609,47040,19,21,415,0,25,4205316983,1,135596324,28917,10633,1,647
,30,13,3,3,372,16846,84,2,96,0,24,4205316983,2,144757646,17663,0,1,555
,24,6,17,3,652,63119,54,14,361,0,25,4205316983,3,,30959,8070,1,736
,19,10,17,3,596,39644,39,14,332,0,25,4205316983,4,88470,28300,363,1,660
,26,15,10,3,408,30200,72,3,217,0,24,4205316983,128,,19373,667,0,513
,15,14,3,3,538,54314,81,14,284,0,25,4205316983,129,136353896,25546,3412,0,603
,15,6,4,3,600,44295,61,14,330,0,25,4205316983,130,142589406,28490,4595,0,809
,22,8,2,3,410,24276,121,11,46,0,25,4205316983,131,296514230,19468,227,0,581
,27,18,1,3,325,22997,85,6,57,1,22,4205316983,132,106536719,15432,268,0,430
,19,10,5,3,528,26812,114,13,230,0,25,4205233538,0,296514230,21762,2795,1,688
,26,5,8,3,598,21729,42,10,240,0,25,4205233538,1,88470,24647,4680,1,709
,29,5,3,3,443,13951,121,9,46,0,24,4205233538,2,142589406,18258,526,1,597
,27,7,2,3,550,26042,110,14,133,0,25,4205233538,3,163587550,22669,423,1,696
,22,4,10,3,547,25674,67,9,279,0,25,4205233538,4,139031324,22545,4038,1,679
,8,11,30,3,465,21483,4,7,274,1,22,4205233538,128,158847773,19165,431,0,532
,14,10,3,3,297,13962,5,1,48,0,21,4205233538,129,227994574,12241,24,0,447
,6,10,21,3,643,39294,95,14,411,0,25,4205233538,130,149486894,26502,2844,0,842
,12,12,20,3,403,16059,33,4,187,0,20,4205233538,131,139876032,16610,843,0,411
,5,13,7,3,400,21539,32,5,183,0,22,4205233538,132,,16486,205,0,516
,4,7,8,3,271,11435,23,2,57,0,11,4205179121,0,163587550,6056,242,0,287
,2,8,8,3,292,6513,97,1,83,0,11,4205179121,1,,6526,26,0,300
,4,5,2,3,375,4477,41,0,152,0,14,4205179121,2,199222238,8381,0,0,438
,4,6,2,3,223,4712,85,2,39,0,9,4205179121,3,169851795,4984,0,0,204
,3,6,6,3,263,11888,7,2,58,0,11,4205179121,4,158847773,5878,0,0,282
,7,0,1,3,526,16310,2,12,129,0,16,4205179121,128,88470,11756,1030,1,526
,16,3,2,3,283,7661,88,1,31,0,11,4205179121,129,139876032,6325,0,1,286
,12,3,9,3,474,13243,49,3,106,0,15,4205179121,130,139031324,10593,6083,1,491
,18,1,17,3,602,16684,10,8,132,0,15,4205179121,131,137193239,13454,4176,1,489
,12,1,3,3,342,10022,86,8,20,0,13,4205179121,132,119887854,7643,15,1,358
,5,6,5,3,603,15458,82,10,278,0,24,4205105514,0,149081349,17738,0,0,887
,13,9,0,3,316,7748,7,4,81,0,14,4205105514,1,892598197,9295,0,0,340
,5,5,2,3,246,6807,3,5,31,0,12,4205105514,2,103354522,7236,0,0,257
,14,6,15,3,394,13926,67,4,160,0,17,4205105514,3,101375717,11590,0,0,462
,8,7,10,3,443,15490,63,7,145,0,21,4205105514,4,88470,13031,504,0,629
,14,4,20,3,521,24142,35,9,181,0,20,4205105514,128,,15326,1785,1,612
,12,6,17,3,576,18825,92,12,178,0,22,4205105514,129,111114687,16944,4793,1,730
,13,11,4,3,401,16614,27,4,93,0,21,4205105514,130,364481959,11796,2885,1,630
,9,6,18,3,399,21152,19,4,137,0,18,4205105514,131,135878232,11737,1608,1,476
,19,4,1,3,349,10529,26,4,24,0,18,4205105514,132,138868626,10266,499,1,512
,12,14,1,3,397,26086,2,11,183,0,23,4205006300,0,131765280,18956,0,0,490
,18,6,4,3,690,34061,109,8,504,0,25,4205006300,1,150726729,32947,1693,0,713
,20,13,5,3,331,12362,86,3,125,0,22,4205006300,2,179662261,15805,0,0,454
,4,7,3,3,600,28682,25,12,368,0,25,4205006300,3,892598197,28650,319,0,789
,21,17,2,3,360,12370,62,4,28,0,23,4205006300,4,88470,17190,0,0,464
,21,5,3,3,734,60087,34,20,426,0,25,4205006300,128,426764440,35048,0,1,720
,23,9,17,3,627,26958,114,11,359,0,25,4205006300,129,101375717,29939,4363,1,763
,32,9,6,3,477,37306,45,11,168,0,25,4205006300,130,148967400,22776,5990,1,663
,17,7,23,3,504,26791,19,15,212,0,25,4205006300,131,169923336,24066,7572,1,615
,32,8,6,3,295,8292,87,0,32,0,24,4205006300,132,169426431,14086,53,1,514
,5,1,12,2,462,15981,74,4,231,1,19,4201349578,0,142139318,13667,195,0,543
,5,6,9,2,291,6768,19,0,105,1,14,4201349578,1,92590479,8608,0,0,320
,3,6,0,2,290,9024,110,3,70,0,14,4201349578,2,163587550,8579,0,0,315
,2,5,10,2,493,15734,63,9,185,0,21,4201349578,3,181563525,14584,1431,0,658
,8,12,5,2,172,5234,3,0,20,1,11,4201349578,4,395974139,5088,0,0,204
,12,3,9,2,552,15922,36,7,212,0,19,4201349578,128,140680642,16330,1552,1,561
,12,3,19,2,530,16114,9,11,160,0,20,4201349578,129,176552562,15679,3466,1,584
,13,4,15,2,251,4364,85,1,47,0,16,4201349578,130,101259972,7425,427,1,389
,10,0,29,2,614,18003,10,7,277,0,22,4201349578,131,202217968,18164,3074,1,748
,19,7,5,2,268,7572,79,3,50,0,15,4201349578,132,108221389,7928,2207,1,342
,3,2,36,2,717,16415,59,13,125,0,16,4201280687,0,142139318,13049,8502,1,626
,10,2,16,2,563,14731,9,10,95,0,13,4201280687,1,92590479,10246,1877,1,472
,13,0,1,2,340,3875,7,0,41,0,13,4201280687,2,163587550,6188,169,1,421
,3,2,10,2,496,6504,54,4,106,0,13,4201280687,3,181563525,9027,836,1,439
,16,5,8,2,257,3302,84,0,9,0,11,4201280687,4,395974139,4677,44,1,351
,4,7,0,2,151,4565,110,0,7,0,6,4201280687,128,369830921,2748,0,0,143
,3,6,7,2,381,8629,114,6,71,0,12,4201280687,129,219608617,6934,0,0,412
,0,6,13,2,329,5120,96,2,72,0,12,4201280687,130,389140824,5987,0,0,370
,3,4,10,2,436,5444,46,1,146,0,15,4201280687,131,339517940,7935,724,0,587
,5,4,0,2,177,4475,83,2,3,0,9,4201280687,132,170985718,3221,0,0,244
,5,9,15,3,436,13071,36,7,201,1,20,4197821959,0,214150763,15783,883,0,482
,12,9,1,3,377,11472,14,8,54,0,22,4197821959,1,145899701,13647,93,0,559
,7,6,11,3,555,17731,59,10,257,0,23,4197821959,2,205139756,20091,4662,0,628
,18,5,10,3,360,17715,75,4,63,0,20,4197821959,3,303115132,13032,188,0,503
,7,10,16,3,366,10458,70,5,148,0,18,4197821959,4,214973351,13249,33,0,408
,14,11,5,3,238,9942,3,2,21,0,19,4197821959,128,197888290,8615,51,1,458
,10,5,17,3,534,16336,6,7,271,0,23,4197821959,129,394879200,19330,1477,1,624
,22,8,3,3,359,13012,100,7,36,0,22,4197821959,130,144757646,12995,157,1,560
,12,4,37,3,703,35052,46,14,344,0,25,4197821959,131,139822354,25448,3866,1,837
,23,6,20,3,584,28298,33,5,201,0,25,4197821959,132,92590479,21140,4328,1,746
,16,10,4,3,384,23433,7,11,110,0,25,4191624697,0,,25164,1649,1,485
,16,10,0,3,514,39873,2,15,329,0,25,4191624697,1,88470,33684,2214,1,541
,24,2,11,3,812,52005,106,12,727,0,25,4191624697,2,92590479,53213,2783,1,773
,11,21,9,3,401,16418,119,7,166,0,25,4191624697,3,141065684,26278,3894,1,470
,33,7,4,3,569,87752,22,8,445,0,25,4191624697,4,,37288,431,1,582
,19,16,7,3,242,9215,3,3,49,0,25,4191624697,128,285100046,15859,0,0,476
,16,13,5,3,514,33766,41,15,425,0,25,4191624697,129,219179771,33684,650,0,650
,18,6,14,3,658,36771,36,15,638,1,25,4191624697,130,101695162,43120,1367,0,686
,23,10,3,3,385,33232,45,10,180,0,25,4191624697,131,393647059,25230,2823,0,502
,17,8,19,3,515,31199,4,7,389,0,25,4191624697,132,138885864,33749,136,0,590
,33,14,7,3,410,18428,75,6,106,0,25,4191186361,0,141278621,22194,337,1,511
,24,11,4,3,371,22161,5,6,131,0,25,4191186361,1,197300651,20083,954,1,506
,21,7,9,3,642,37260,44,10,479,0,25,4191186361,2,143146883,34753,5184,1,670
,21,4,3,3,440,30002,2,10,226,0,25,4191186361,3,92590479,23818,1111,1,561
,25,6,10,3,702,44745,17,14,534,0,25,4191186361,4,216067541,38001,3164,1,826
,14,14,4,3,284,11603,84,1,22,0,19,4191186361,128,140095766,15373,0,0,297
,21,9,5,3,362,12957,28,8,124,0,25,4191186361,129,135884190,19596,130,0,551
,12,6,8,3,755,39461,41,19,612,0,25,4191186361,130,382225911,40870,0,0,799
,19,10,12,3,587,27383,92,9,439,0,25,4191186361,131,313744564,31776,3108,0,650
,30,7,5,3,330,16136,86,5,114,0,25,4191186361,132,150961567,17864,77,0,530
,2,6,8,3,460,8964,114,5,166,0,16,4205446627,0,358934489,10948,139,0,524
,7,4,4,3,233,3873,89,2,36,0,12,4205446627,1,172523269,5545,0,0,286
,2,2,19,3,351,12374,19,7,80,0,12,4205446627,2,397102785,8353,679,0,316
,4,5,9,3,356,8579,106,3,105,0,14,4205446627,3,400603826,8472,139,0,391
,7,5,4,3,239,5350,27,0,53,0,13,4205446627,4,343939692,5688,130,0,371
,12,4,3,3,322,8887,88,3,24,0,13,4205446627,128,293529846,7663,698,1,359
,3,2,6,3,662,19278,45,14,159,0,16,4205446627,129,137272985,15755,9390,1,509
,6,6,5,3,582,9029,36,3,194,0,17,4205446627,130,141065684,13851,1055,1,557
,6,3,9,3,560,5535,12,2,191,0,18,4205446627,131,174450569,13328,1605,1,614
,8,2,0,3,224,4385,83,0,18,0,13,4205446627,132,,5331,130,1,337
,15,5,4,3,301,7582,83,4,39,0,17,4205395467,0,343939692,9391,1330,1,433
,16,3,1,3,553,20857,4,9,230,0,22,4205395467,1,358934489,17253,2916,1,651
,12,0,2,3,364,11364,111,9,40,0,20,4205395467,2,216463193,11356,203,1,551
,13,5,17,3,473,11871,41,2,187,0,19,4205395467,3,141065684,14757,3276,1,530
,16,1,9,3,723,24560,48,8,337,0,23,4205395467,4,174450569,22557,9031,1,758
,4,7,5,3,384,11616,2,4,148,0,15,4205395467,128,101375717,11980,0,0,362
,8,7,2,3,330,14500,79,2,89,0,16,4205395467,129,139876032,10296,220,0,405
,5,5,12,3,474,16680,8,4,199,0,18,4205395467,130,138522697,14788,1167,0,481
,3,6,34,3,440,8567,59,2,206,0,18,4205395467,131,189100626,13728,2207,0,483
,5,7,4,3,244,6523,84,2,32,1,14,4205395467,132,172523269,7612,16,0,286
,7,10,10,3,346,14391,32,8,68,0,18,4205330084,0,157475523,12496,0,0,423
,6,5,27,3,434,9673,10,2,244,0,21,4205330084,1,189100626,15674,4254,0,526
,3,12,1,3,372,21950,99,3,185,0,17,4205330084,2,171337923,13435,367,0,387
,10,15,1,3,177,9301,75,1,23,0,12,4205330084,3,138521777,6392,0,0,210
,5,12,10,3,453,11797,70,7,205,0,20,4205330084,4,141065684,16360,427,0,505
,28,3,8,3,604,33710,63,19,193,0,25,4205330084,128,136575603,21814,9560,1,848
,26,6,6,3,427,13120,5,5,64,0,20,4205330084,129,141010367,15421,733,1,490
,16,5,21,3,489,10785,47,4,203,0,21,4205330084,130,143920656,17661,6143,1,525
,26,2,0,3,575,28019,121,19,116,0,24,4205330084,131,,20767,1255,1,681
,14,5,10,3,553,16081,54,6,237,0,23,4205330084,132,136444495,19972,2107,1,626
,17,14,4,3,356,16421,119,5,57,0,23,4205217412,0,171337923,20754,214,0,413
,20,13,3,3,353,32248,79,1,176,0,21,4205217412,1,,20579,2067,0,321
,18,7,21,3,575,68032,39,22,294,0,25,4205217412,2,107803494,33522,4269,0,795
,24,10,21,3,609,46044,9,15,440,0,25,4205217412,3,141065684,35504,4039,0,589
,25,13,3,3,455,45771,2,15,195,0,25,4205217412,4,117960951,26526,866,0,542
,25,15,9,3,353,18809,96,5,177,0,25,4205217412,128,167072778,20579,915,1,495
,19,11,10,3,512,40816,32,18,252,0,25,4205217412,129,157475523,29849,1235,1,599
,15,3,4,3,829,48270,109,23,612,0,25,4205217412,130,254710104,48330,19724,1,768
,28,14,2,3,324,13149,112,1,70,0,24,4205217412,131,143920656,18889,31,1,426
,27,19,4,3,483,52064,40,10,244,0,25,4205217412,132,227485051,28158,1748,1,492
,13,9,16,3,677,73334,34,20,342,0,25,4205109896,0,107803494,33150,80,0,847
,18,15,0,3,298,9984,26,5,36,0,22,4205109896,1,,14592,238,0,447
,22,9,1,3,386,16167,110,5,129,0,21,4205109896,2,130567395,18901,11,0,394
,8,10,0,3,376,20351,2,10,189,0,24,4205109896,3,,18411,400,0,530
,19,13,8,3,434,15736,114,2,292,0,25,4205109896,4,141065684,21251,1585,0,583
,30,8,7,3,360,17358,21,6,142,0,25,4205109896,128,,17628,444,1,556
,17,9,3,3,409,10543,112,4,126,0,24,4205109896,129,136444495,20027,145,1,543
